Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.6-44.2.0.37-0-0-0,134.221.96.6,0,44.2.0.37,0,0,22/12/2025 01:55:42 PM,489927,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123361235449363,244963.5,21532.10859391156,260189.0,229738.0,260189.0,260189.0,0.0,260189.0,260189.0,0,0,0,0,0,0,0,0,0,0,0,4.082240823632908,2.041120411816454,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-241.130.0.48-0-0-0,134.221.96.12,0,241.130.0.48,0,0,22/12/2025 01:55:22 PM,79998866,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250088595005834,1.99997165E7,3023.99388226885,2.0003667E7,1.9996848E7,6.0000918E7,2.0000306E7,3410.5347088103354,2.0003667E7,1.9996848E7,0,0,0,0,0,0,0,0,0,0,0,0.05000070876004667,0.012500177190011667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,1.99997165E7,3023.99388226885,2.0003667E7,1.9996848E7,No Label
192.168.2.31-13.223.172.19-57664-443-6,192.168.2.31,57664,13.223.172.19,443,6,22/12/2025 01:55:33 PM,45224411,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.04422390376737023,0.08844780753474046,1.5074803666666668E7,2.59272697454162E7,4.5013036E7,105553.0,0,0,0,0,0,4.5224411E7,2.26122055E7,3.1828832785670046E7,4.5118589E7,105822.0,0,0,0,0,20,84,0.022111951883685116,0.06633585565105535,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,251,1,0,105822.0,0.0,105822.0,105822.0,4.5013036E7,0.0,4.5013036E7,4.5013036E7,No Label
192.168.2.31-239.255.255.250-58657-1900-17,192.168.2.31,58657,239.255.255.250,1900,17,22/12/2025 01:56:28 PM,3042086,3,1,510.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,223.53082720212382,1.3148872188360226,1014028.6666666666,4812.072041577654,1019374.0,1010042.0,2029416.0,1014708.0,6598.720482032862,1019374.0,1010042.0,0,0,0,0,0,0,0,0,0,24,8,0.9861654141270169,0.32872180470900564,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.5,170.0,170.0,0,0,0,0,0,0,3,510,1,170,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-76.92.0.20-0-0-0,134.221.96.8,0,76.92.0.20,0,0,22/12/2025 01:56:15 PM,84967,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07710052137889,28322.333333333336,46179.65699670509,81646.0,1635.0,3321.0,1660.5,36.062445840513924,1686.0,1635.0,0,0,0,0,0,0,0,0,0,0,0,35.307825391034164,11.769275130344722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-9.157.5.140-0-0-0,134.221.96.12,0,9.157.5.140,0,0,22/12/2025 01:55:40 PM,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.5-51.244.0.20-0-0-0,134.221.96.5,0,51.244.0.20,0,0,22/12/2025 01:56:44 PM,90151,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37000144202505,30050.333333333336,48299.24018380965,85817.0,1554.0,4334.0,2167.0,866.9129137347072,2780.0,1554.0,0,0,0,0,0,0,0,0,0,0,0,33.277501081518785,11.092500360506262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.10-146.139.0.44-0-0-0,134.221.96.10,0,146.139.0.44,0,0,22/12/2025 01:55:26 PM,55789265,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716983814000776,1.8596421666666668E7,2428817.509013251,1.9999659E7,1.5791865E7,3.5791524E7,1.7895762E7,2975359.6712360675,1.9999659E7,1.5791865E7,0,0,0,0,0,0,0,0,0,0,0,0.0537737860500582,0.0179245953500194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,1.8596421666666668E7,2428817.509013251,1.9999659E7,1.5791865E7,No Label
134.221.96.0-0.0.0.104-0-0-0,134.221.96.0,0,0.0.0.104,0,0,22/12/2025 01:56:22 PM,22523935,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13319164701904884,1.12619675E7,1.5892135104606444E7,2.2499404E7,24531.0,2.2499404E7,2.2499404E7,0.0,2.2499404E7,2.2499404E7,0,0,0,0,0,0,0,0,0,0,0,0.08879443134603256,0.04439721567301628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,24531.0,0.0,24531.0,24531.0,2.2499404E7,0.0,2.2499404E7,2.2499404E7,No Label
192.168.2.1-224.0.0.252-5355-5355-17,192.168.2.1,5355,224.0.0.252,5355,17,22/12/2025 01:55:21 PM,69949923,6,1,258.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,4.303078360786759,0.10007158978573857,1.16583205E7,1.323880433050101E7,3.8400338E7,5017648.0,6.4932275E7,1.2986455E7,1.434757351439394E7,3.8400338E7,5017931.0,0,0,0,0,0,0,0,0,0,48,8,0.08577564838777593,0.014295941397962654,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,49.142857142857146,43.0,43.0,0,0,0,0,0,0,6,258,1,43,-1,-1,6,0,0,0,0,0,1.16583205E7,1.323880433050101E7,3.8400338E7,5017648.0,No Label
134.221.96.0-183.253.0.20-0-0-0,134.221.96.0,0,183.253.0.20,0,0,22/12/2025 01:55:40 PM,56290,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06057914372002,18763.333333333336,28349.311214442816,51481.0,1483.0,4809.0,2404.5,1303.197797726807,3326.0,1483.0,0,0,0,0,0,0,0,0,0,0,0,53.295434357790015,17.765144785930005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-91.145.0.37-0-0-0,134.221.96.7,0,91.145.0.37,0,0,22/12/2025 01:55:45 PM,4889701,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135344471983052,2444850.5,1139740.8728673812,3250769.0,1638932.0,3250769.0,3250769.0,0.0,3250769.0,3250769.0,0,0,0,0,0,0,0,0,0,0,0,0.4090229647988701,0.20451148239943506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-239.255.255.250-1900-1900-17,192.168.2.1,1900,239.255.255.250,1900,17,22/12/2025 01:55:31 PM,60108948,9,1,3672.0,378.0,450.0,378.0,408.0,32.449961479175904,378.0,378.0,378.0,0.0,67.37765565286553,0.16636458185892722,6678772.0,1.3023628089674043E7,3.0003337E7,0.0,6.0108948E7,7513618.5,1.3662970624955049E7,3.0003337E7,0.0,0,0,0,0,0,0,0,0,0,72,8,0.1497281236730345,0.016636458185892725,378.0,450.0,402.54545454545456,31.459064310190907,989.6727272727272,0,0,0,0,0,0,0,0,0.0,442.8,408.0,378.0,0,0,0,0,0,0,9,3672,1,378,-1,-1,9,0,822471.0,0.0,822471.0,822471.0,2.96432385E7,509256.18249020795,3.0003337E7,2.928314E7,No Label
134.221.96.14-217.16.0.32-0-0-0,134.221.96.14,0,217.16.0.32,0,0,22/12/2025 01:55:32 PM,7904077,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6447208193948515,658673.0833333334,921140.6231182234,3236780.0,1898.0,7655903.0,695991.1818181819,956539.1774782483,3236780.0,1898.0,0,0,0,0,0,0,0,0,0,0,0,1.5182038332875554,0.12651698610729628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-8.104.0.20-0-0-0,134.221.96.6,0,8.104.0.20,0,0,22/12/2025 01:56:27 PM,86318,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3402766514516,28772.666666666664,45592.47773847495,81417.0,2127.0,4901.0,2450.5,457.49808742769625,2774.0,2127.0,0,0,0,0,0,0,0,0,0,0,0,34.7552074885887,11.5850691628629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.31-18.245.60.112-57762-443-6,18.245.60.112,443,192.168.2.31,57762,6,22/12/2025 01:56:48 PM,32,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,40,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1026,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-160.107.0.20-0-0-0,134.221.96.2,0,160.107.0.20,0,0,22/12/2025 01:56:22 PM,26423778,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11353410553176764,1.3211889E7,1.868443260836791E7,2.6423778E7,0.0,2.6423778E7,2.6423778E7,0.0,2.6423778E7,2.6423778E7,0,0,0,0,0,0,0,0,0,0,0,0.07568940368784509,0.037844701843922544,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.6423778E7,0.0,2.6423778E7,2.6423778E7,No Label
134.221.96.12-124.16.0.20-0-0-0,134.221.96.12,0,124.16.0.20,0,0,22/12/2025 01:56:12 PM,11820,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2047377326565,11820.0,0.0,11820.0,11820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.60236886632825,84.60236886632825,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-22.22.0.37-0-0-0,134.221.96.13,0,22.22.0.37,0,0,22/12/2025 01:55:56 PM,10750513,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1162258024338,977319.3636363635,1745438.3848416004,6076836.0,239715.0,4673677.0,467367.69999999995,454602.95689756697,1638909.0,239715.0,0,0,0,0,0,0,0,0,0,0,0,1.0232069855643169,0.09301881686948335,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0,0,0,0,6076836.0,0.0,6076836.0,6076836.0,No Label
134.221.96.10-254.44.1.57-0-0-0,134.221.96.10,0,254.44.1.57,0,0,22/12/2025 01:56:44 PM,69,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28985.507246376812,69.0,0.0,69.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14492.753623188406,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.10-90.11.0.20-0-0-0,134.221.96.10,0,90.11.0.20,0,0,22/12/2025 01:56:13 PM,80268,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.83305925150744,26756.0,42741.42673098314,76109.0,1878.0,4159.0,2079.5,284.9640328181787,2281.0,1878.0,0,0,0,0,0,0,0,0,0,0,0,37.37479443863059,12.45826481287686,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-82.118.0.37-0-0-0,134.221.96.9,0,82.118.0.37,0,0,22/12/2025 01:56:12 PM,7411063,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3493340968765208,823451.4444444445,1020095.3399698862,3240729.0,238943.0,7169558.0,896194.75,1065280.7576811116,3240729.0,238943.0,0,0,0,0,0,0,0,0,0,0,0,1.2144006871888688,0.13493340968765208,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-46.22.4.214-0-0-0,134.221.96.8,0,46.22.4.214,0,0,22/12/2025 01:55:44 PM,53,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.84905660377,53.0,0.0,53.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18867.924528301886,18867.924528301886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.14-217.16.0.34-0-0-0,134.221.96.14,0,217.16.0.34,0,0,22/12/2025 01:55:20 PM,6450587,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100493024898354,6450587.0,0.0,6450587.0,6450587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1550246512449177,0.1550246512449177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6450587.0,0.0,6450587.0,6450587.0,No Label
192.168.2.1-192.168.2.31-53-57734-6,192.168.2.31,57734,192.168.2.1,53,6,22/12/2025 01:55:44 PM,1744,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.577981651376,581.3333333333334,791.3282083518401,1495.0,114.0,135.0,135.0,0.0,135.0,135.0,1495.0,1495.0,0.0,1495.0,1495.0,0,0,0,0,40,64,1146.788990825688,1146.788990825688,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57734-6,192.168.2.1,53,192.168.2.31,57734,6,22/12/2025 01:55:44 PM,8073,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.73937817416078,8073.0,0.0,8073.0,8073.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,123.86968908708039,123.86968908708039,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,229,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57736-6,192.168.2.31,57736,192.168.2.1,53,6,22/12/2025 01:55:44 PM,42255,4,5,45.0,1.0,43.0,0.0,11.25,21.187653637594387,1.0,0.0,0.2,0.4472135954999579,1088.6285646669032,212.99254526091588,5281.875,9392.41037734343,26249.0,0.0,40159.0,13386.333333333334,23007.527232045893,39953.0,29.0,16006.0,4001.5,5431.553399657721,12026.0,0.0,0,0,0,0,80,124,94.66335344929594,118.32919181161992,0.0,43.0,4.6,13.508844839174404,182.48888888888894,0,1,0,0,0,0,0,0,1.0,5.111111111111111,11.25,0.2,0,0,0,0,0,0,4,45,5,1,-1,229,2,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57735-6,192.168.2.31,57735,192.168.2.1,53,6,22/12/2025 01:55:44 PM,42654,4,5,45.0,1.0,43.0,0.0,11.25,21.187653637594387,1.0,0.0,0.2,0.4472135954999579,1078.4451634078869,211.00014066676044,5331.75,11869.531736461095,34423.0,0.0,41297.0,13765.666666666666,23604.086348201094,41021.0,24.0,8231.0,2057.75,2098.769857956481,4934.0,0.0,0,0,0,0,80,124,93.77784029633798,117.22230037042247,0.0,43.0,4.6,13.508844839174404,182.48888888888894,0,1,0,0,0,0,0,0,1.0,5.111111111111111,11.25,0.2,0,0,0,0,0,0,4,45,5,1,-1,229,2,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57736-6,192.168.2.1,53,192.168.2.31,57736,6,22/12/2025 01:55:44 PM,0,1,1,0.0,109.0,0.0,0.0,0.0,0.0,109.0,109.0,109.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,109.0,72.66666666666666,62.93117934166921,3960.3333333333335,0,0,0,1,1,0,0,0,1.0,109.0,0.0,109.0,0,0,0,0,0,0,1,0,1,109,-1,229,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57735-6,192.168.2.1,53,192.168.2.31,57735,6,22/12/2025 01:55:44 PM,0,1,1,0.0,121.0,0.0,0.0,0.0,0.0,121.0,121.0,121.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,121.0,80.66666666666666,69.85938257194472,4880.333333333334,0,0,0,1,1,0,0,0,1.0,121.0,0.0,121.0,0,0,0,0,0,0,1,0,1,121,-1,229,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.31-34.233.129.26-55955-443-6,192.168.2.31,55955,34.233.129.26,443,6,22/12/2025 01:55:26 PM,29378222,0,5,0.0,74.0,0,0,0,0,49.0,0.0,14.8,21.695621678117455,2.518872653355264,0.17019409819968,7344555.500000001,1.4614050297020912E7,2.9265486E7,0.0,0,0,0,0,0,2.9378222E7,7344555.500000001,1.4614050297020912E7,2.9265486E7,0.0,0,0,0,0,0,112,0.0,0.17019409819968,0.0,49.0,12.5,20.206434618705003,408.30000000000007,0,0,0,0,1,0,0,0,0.0,15.0,0.0,14.8,0,0,0,0,0,0,0,0,5,74,-1,1626,0,0,112736.0,0.0,112736.0,112736.0,2.9265486E7,0.0,2.9265486E7,2.9265486E7,No Label
192.168.2.31-34.233.129.26-55955-443-6,192.168.2.31,55955,34.233.129.26,443,6,22/12/2025 01:55:56 PM,250,2,1,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,212000.0,12000.0,125.0,67.88225099390856,173.0,77.0,77.0,77.0,0.0,77.0,77.0,0,0,0,0,0,0,0,0,0,40,20,8000.0,4000.0,0.0,53.0,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0.0,17.666666666666668,26.5,0.0,0,0,0,0,0,0,2,53,1,0,-1,1026,1,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57747-6,192.168.2.31,57747,192.168.2.1,53,6,22/12/2025 01:56:12 PM,102583,5,6,49.0,65.0,47.0,0.0,9.8,20.813457185196313,64.0,0.0,10.833333333333332,26.04931221100985,1111.2952438513205,107.23024282775899,10258.3,17638.28338239801,50265.0,0.0,100757.0,25189.25,40552.94799292237,85020.0,29.0,102204.0,20440.8,28694.35731463592,65481.0,0.0,0,0,0,0,100,144,48.74101946716318,58.489223360595815,0.0,64.0,9.5,21.798665513783593,475.1818181818181,0,1,0,0,0,0,0,0,1.0,10.363636363636363,9.8,10.833333333333334,0,0,0,0,0,0,5,49,6,65,-1,229,2,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57746-6,192.168.2.31,57746,192.168.2.1,53,6,22/12/2025 01:56:12 PM,103104,5,6,49.0,77.0,47.0,0.0,9.8,20.813457185196313,76.0,0.0,12.833333333333332,30.94780552263224,1222.0670391061453,106.68839230291744,10310.4,17330.63152789175,47220.0,0.0,101081.0,25270.25,40476.857530981,84949.0,21.0,102419.0,20483.8,27868.064988441518,62444.0,0.0,0,0,0,0,100,144,48.494723774053384,58.19366852886406,0.0,76.0,10.499999999999998,24.618913645628417,606.090909090909,0,1,0,0,0,0,0,0,1.0,11.454545454545455,9.8,12.833333333333334,0,0,0,0,0,0,5,49,6,77,-1,229,2,0,0,0,0,0,0,0,0,0,No Label
192.168.2.1-192.168.2.31-53-57745-6,192.168.2.31,57745,192.168.2.1,53,6,22/12/2025 01:56:12 PM,103541,5,6,49.0,106.0,47.0,0.0,9.8,20.813457185196313,105.0,0.0,17.666666666666664,42.78629063925344,1496.9915299253437,106.23810857534697,10354.099999999999,18108.306770650866,53200.0,0.0,102198.0,25549.5,40975.80050468813,85963.0,30.0,102687.0,20537.4,29725.299692349614,68424.0,0.0,0,0,0,0,100,144,48.290049352430444,57.94805922291653,0.0,105.0,12.916666666666668,31.961506203367183,1021.5378787878789,0,1,0,0,0,0,0,0,1.0,14.090909090909092,9.8,17.666666666666668,0,0,0,0,0,0,5,49,6,106,-1,229,2,0,0,0,0,0,0,0,0,0,No Label
192.168.2.31-3.212.107.7-57740-443-6,192.168.2.31,57740,3.212.107.7,443,6,22/12/2025 01:55:47 PM,24491624,24,19,19252.0,5016.0,1452.0,0.0,802.1666666666666,694.3045107322783,1452.0,0.0,263.99999999999994,535.9979270275005,990.8693682378922,1.75570227601077,583133.9047619049,3566704.9840684845,2.3130787E7,0.0,2.4384621E7,1060200.9130434783,4816061.126150346,2.3130787E7,0.0,1317654.0,73203.0,206871.2348832424,885224.0,0.0,0,0,0,0,480,404,0.9799268517269414,0.7757754242838286,0.0,1452.0,551.5454545454547,675.850384383912,456773.74207188154,0,1,0,0,0,0,0,0,0.0,564.3720930232558,802.1666666666666,264.0,0,0,0,0,0,0,24,19252,19,5016,-1,425,17,0,0,0,0,0,0,0,0,0,No Label
192.168.2.31-3.212.107.7-57740-443-6,3.212.107.7,443,192.168.2.31,57740,6,22/12/2025 01:56:12 PM,691,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,34732.27206946455,4341.534008683068,345.5,226.98127676088177,506.0,185.0,0,0,0,0,0,185.0,185.0,0.0,185.0,185.0,0,1,0,0,20,40,1447.178002894356,2894.356005788712,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.2.31-54.224.109.70-57705-443-6,54.224.109.70,443,192.168.2.31,57705,6,22/12/2025 01:56:17 PM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,126,0,0,0,0,0,0,0,0,0,0,No Label
146.75.117.91-192.168.2.31-443-57742-6,192.168.2.31,57742,146.75.117.91,443,6,22/12/2025 01:55:56 PM,51529619,15,41,2273.0,39981.0,1378.0,0.0,151.53333333333333,360.48575693414153,1374.0,0.0,975.1463414634147,615.490965042364,819.9944191320336,1.0867536202819588,936902.1636363635,6115640.413074562,4.5014633E7,0.0,5.1520009E7,3680000.642857143,1.202211372489695E7,4.501943E7,0.0,4.5078447E7,1126961.175,7118843.931053877,4.5024889E7,0.0,0,0,0,0,300,856,0.2910947197183818,0.7956589005635769,0.0,1378.0,741.2982456140352,667.9046383202651,446096.6058897242,0,1,0,0,0,0,0,0,2.0,754.5357142857143,151.53333333333333,975.1463414634146,0,0,0,0,0,0,15,2273,41,39981,-1,270,7,0,53558.0,0.0,53558.0,53558.0,4.5014633E7,0.0,4.5014633E7,4.5014633E7,No Label
