Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.10-192.168.56.11-35832-80-6,192.168.56.10,35832,192.168.56.11,80,6,04/01/2026 11:54:13 AM,8965189,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2269679981091306,0.33462763584794475,4482594.5,6339311.995393546,8965165.0,24.0,0,0,0,0,0,8965189.0,8965189.0,0.0,8965189.0,8965189.0,0,0,0,0,32,52,0.11154254528264824,0.2230850905652965,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,8965165.0,0.0,8965165.0,8965165.0,No Label
192.168.56.10-192.168.56.11-48580-80-6,192.168.56.10,48580,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10329040,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0649586021547015,0.29044325513310043,5164520.0,7303710.185516536,1.0329023E7,17.0,0,0,0,0,0,1.032904E7,1.032904E7,0.0,1.032904E7,1.032904E7,0,0,0,0,32,52,0.09681441837770015,0.1936288367554003,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,1.0329023E7,0.0,1.0329023E7,1.0329023E7,No Label
192.168.56.10-192.168.56.11-35516-80-6,192.168.56.10,35516,192.168.56.11,80,6,04/01/2026 11:54:13 AM,8984997,1,2,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.1129664261434924,0.3338899278430477,4492498.5,6353319.780728851,8984974.0,23.0,0,0,0,0,0,8984997.0,8984997.0,0.0,8984997.0,8984997.0,0,0,0,0,32,52,0.11129664261434924,0.22259328522869848,0.0,10.0,2.5,5.0,25.0,0,0,0,0,1,0,0,0,2.0,3.3333333333333335,10.0,0.0,0,0,0,0,0,0,1,10,2,0,-1,0,1,0,0,0,0,0,8984974.0,0.0,8984974.0,8984974.0,No Label
192.168.56.10-192.168.56.11-49258-80-6,192.168.56.10,49258,192.168.56.11,80,6,04/01/2026 11:55:45 AM,9354435,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1759128156858216,0.4276046602493897,3118145.0,5363395.930006566,9311211.0,24.0,9311211.0,9311211.0,0.0,9311211.0,9311211.0,9354435.0,9354435.0,0.0,9354435.0,9354435.0,0,0,0,0,64,52,0.21380233012469485,0.21380233012469485,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,43200.0,0.0,43200.0,43200.0,9311211.0,0.0,9311211.0,9311211.0,No Label
192.168.56.10-192.168.56.11-58300-80-6,192.168.56.10,58300,192.168.56.11,80,6,04/01/2026 11:56:31 AM,9458088,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1630257616549984,0.42291845878363576,3152696.0,5423152.554882815,9414764.0,170.0,9414764.0,9414764.0,0.0,9414764.0,9414764.0,9458088.0,9458088.0,0.0,9458088.0,9458088.0,0,0,0,0,64,52,0.21145922939181788,0.21145922939181788,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,43154.0,0.0,43154.0,43154.0,9414764.0,0.0,9414764.0,9414764.0,No Label
192.168.56.10-192.168.56.11-48450-80-6,192.168.56.10,48450,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10425848,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0550700528148884,0.3836618373872322,3475282.666666667,5980750.085445915,1.038121E7,18.0,1.038121E7,1.038121E7,0.0,1.038121E7,1.038121E7,1.0425848E7,1.0425848E7,0.0,1.0425848E7,1.0425848E7,0,0,0,0,64,52,0.1918309186936161,0.1918309186936161,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,44620.0,0.0,44620.0,44620.0,1.038121E7,0.0,1.038121E7,1.038121E7,No Label
192.168.56.10-192.168.56.11-39594-80-6,192.168.56.10,39594,192.168.56.11,80,6,04/01/2026 11:54:58 AM,10365349,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0612281361679188,0.3859011404246977,3455116.333333333,5947022.456983439,1.0322101E7,7.0,1.0322101E7,1.0322101E7,0.0,1.0322101E7,1.0322101E7,1.0365349E7,1.0365349E7,0.0,1.0365349E7,1.0365349E7,0,0,0,0,64,52,0.19295057021234885,0.19295057021234885,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,43241.0,0.0,43241.0,43241.0,1.0322101E7,0.0,1.0322101E7,1.0322101E7,No Label
192.168.56.10-192.168.56.11-37572-80-6,192.168.56.10,37572,192.168.56.11,80,6,04/01/2026 11:58:05 AM,8714765,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2622256595559376,0.34424336169707387,4357382.5,6162243.97210306,8714747.0,18.0,0,0,0,0,0,8714765.0,8714765.0,0.0,8714765.0,8714765.0,0,0,0,0,32,52,0.11474778723235796,0.2294955744647159,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,8714747.0,0.0,8714747.0,8714747.0,No Label
192.168.56.10-192.168.56.11-37668-80-6,192.168.56.10,37668,192.168.56.11,80,6,04/01/2026 11:58:05 AM,8693182,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2653594506591488,0.34509803199794964,4346591.0,6146979.658017586,8693162.0,20.0,0,0,0,0,0,8693182.0,8693182.0,0.0,8693182.0,8693182.0,0,0,0,0,32,52,0.11503267733264988,0.23006535466529976,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,8693162.0,0.0,8693162.0,8693162.0,No Label
192.168.56.10-192.168.56.11-34804-80-6,192.168.56.10,34804,192.168.56.11,80,6,04/01/2026 11:54:11 AM,10706200,1,2,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9340382208439969,0.28021146625319904,5353100.0,7570173.47651175,1.0706021E7,179.0,0,0,0,0,0,1.07062E7,1.07062E7,0.0,1.07062E7,1.07062E7,0,0,0,0,32,52,0.09340382208439969,0.18680764416879939,0.0,10.0,2.5,5.0,25.0,0,0,0,0,1,0,0,0,2.0,3.3333333333333335,10.0,0.0,0,0,0,0,0,0,1,10,2,0,-1,0,1,0,0,0,0,0,1.0706021E7,0.0,1.0706021E7,1.0706021E7,No Label
192.168.56.10-192.168.56.11-40418-80-6,192.168.56.10,40418,192.168.56.11,80,6,04/01/2026 11:54:59 AM,9253268,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1887692002436328,0.4322797091795028,3084422.666666667,5305510.40980077,9210650.0,221.0,9210650.0,9210650.0,0.0,9210650.0,9210650.0,9253268.0,9253268.0,0.0,9253268.0,9253268.0,0,0,0,0,64,52,0.2161398545897514,0.2161398545897514,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,42397.0,0.0,42397.0,42397.0,9210650.0,0.0,9210650.0,9210650.0,No Label
192.168.56.10-192.168.56.11-48546-80-6,192.168.56.10,48546,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10351690,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0626284210597496,0.28980775119811353,5175845.0,7319714.840401913,1.0351665E7,25.0,0,0,0,0,0,1.035169E7,1.035169E7,0.0,1.035169E7,1.035169E7,0,0,0,0,32,52,0.09660258373270451,0.19320516746540903,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,1.0351665E7,0.0,1.0351665E7,1.0351665E7,No Label
192.168.56.10-192.168.56.11-35928-80-6,192.168.56.10,35928,192.168.56.11,80,6,04/01/2026 11:54:14 AM,8090319,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.359649724565867,0.37081356124523646,4045159.5,5720691.142591121,8090299.0,20.0,0,0,0,0,0,8090319.0,8090319.0,0.0,8090319.0,8090319.0,0,0,0,0,32,52,0.12360452041507883,0.24720904083015766,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,8090299.0,0.0,8090299.0,8090299.0,No Label
192.168.56.10-192.168.56.11-53578-80-6,192.168.56.10,53578,192.168.56.11,80,6,04/01/2026 11:57:16 AM,10527658,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0448667690382798,0.2849636642831672,5263829.0,7444144.4206873095,1.0527634E7,24.0,0,0,0,0,0,1.0527658E7,1.0527658E7,0.0,1.0527658E7,1.0527658E7,0,0,0,0,32,52,0.09498788809438907,0.18997577618877814,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,1.0527634E7,0.0,1.0527634E7,1.0527634E7,No Label
192.168.56.10-192.168.56.11-40136-80-6,192.168.56.10,40136,192.168.56.11,80,6,04/01/2026 11:57:19 AM,8587677,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.2809051854185947,0.46578370378857986,2862559.0,4919629.593205265,8543200.0,19.0,8543200.0,8543200.0,0.0,8543200.0,8543200.0,8587677.0,8587677.0,0.0,8587677.0,8587677.0,0,0,0,0,64,52,0.23289185189428993,0.23289185189428993,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,44458.0,0.0,44458.0,44458.0,8543200.0,0.0,8543200.0,8543200.0,No Label
192.168.56.10-192.168.56.11-48676-80-6,192.168.56.10,48676,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10330663,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0647912917109,0.3871968333494182,3443554.333333333,5924226.194059891,1.0284209E7,15.0,1.0284209E7,1.0284209E7,0.0,1.0284209E7,1.0284209E7,1.0330663E7,1.0330663E7,0.0,1.0330663E7,1.0330663E7,0,0,0,0,64,52,0.1935984166747091,0.1935984166747091,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,46439.0,0.0,46439.0,46439.0,1.0284209E7,0.0,1.0284209E7,1.0284209E7,No Label
192.168.56.10-192.168.56.11-35234-80-6,192.168.56.10,35234,192.168.56.11,80,6,04/01/2026 11:54:12 AM,9987605,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.101365142093625,0.4004964153067727,3329201.666666667,5729536.472188857,9945055.0,22.0,9945055.0,9945055.0,0.0,9945055.0,9945055.0,9987605.0,9987605.0,0.0,9987605.0,9987605.0,0,0,0,0,64,52,0.20024820765338636,0.20024820765338636,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,42528.0,0.0,42528.0,42528.0,9945055.0,0.0,9945055.0,9945055.0,No Label
192.168.56.10-192.168.56.11-39544-80-6,192.168.56.10,39544,192.168.56.11,80,6,04/01/2026 11:57:17 AM,9533383,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1538401425810754,0.3146836752493842,4766691.5,6741091.482677304,9533363.0,20.0,0,0,0,0,0,9533383.0,9533383.0,0.0,9533383.0,9533383.0,0,0,0,0,32,52,0.10489455841646139,0.20978911683292278,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,9533363.0,0.0,9533363.0,9533363.0,No Label
192.168.56.10-192.168.56.11-35048-80-6,192.168.56.10,35048,192.168.56.11,80,6,04/01/2026 11:54:12 AM,10627466,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0350538877282693,0.3763832319011889,3542488.666666667,6096786.254126868,1.0582403E7,9.0,1.0582403E7,1.0582403E7,0.0,1.0582403E7,1.0582403E7,1.0627466E7,1.0627466E7,0.0,1.0627466E7,1.0627466E7,0,0,0,0,64,52,0.18819161595059444,0.18819161595059444,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,45054.0,0.0,45054.0,45054.0,1.0582403E7,0.0,1.0582403E7,1.0582403E7,No Label
192.168.56.10-192.168.56.11-53764-80-6,192.168.56.10,53764,192.168.56.11,80,6,04/01/2026 11:57:16 AM,10505223,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0470981910617223,0.380762978567899,3501741.0,6025858.840524975,1.0459754E7,17.0,1.0459754E7,1.0459754E7,0.0,1.0459754E7,1.0459754E7,1.0505223E7,1.0505223E7,0.0,1.0505223E7,1.0505223E7,0,0,0,0,64,52,0.1903814892839495,0.1903814892839495,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,45452.0,0.0,45452.0,45452.0,1.0459754E7,0.0,1.0459754E7,1.0459754E7,No Label
192.168.56.10-192.168.56.11-35032-80-6,192.168.56.10,35032,192.168.56.11,80,6,04/01/2026 11:54:12 AM,10634626,2,2,8.0,0.0,8.0,0.0,4.0,5.656854249492381,0.0,0.0,0.0,0.0,0.7522596469306959,0.37612982346534796,3544875.333333333,6101645.97077103,1.0590403E7,10.0,1.0590403E7,1.0590403E7,0.0,1.0590403E7,1.0590403E7,1.0634626E7,1.0634626E7,0.0,1.0634626E7,1.0634626E7,0,0,0,0,64,52,0.18806491173267398,0.18806491173267398,0.0,8.0,1.6,3.5777087639996634,12.8,0,0,0,0,1,0,0,0,1.0,2.0,4.0,0.0,0,0,0,0,0,0,2,8,2,0,-1,0,1,0,44213.0,0.0,44213.0,44213.0,1.0590403E7,0.0,1.0590403E7,1.0590403E7,No Label
192.168.56.10-192.168.56.11-39262-80-6,192.168.56.10,39262,192.168.56.11,80,6,04/01/2026 11:54:58 AM,10498748,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0477439786153548,0.38099781040558356,3499582.666666667,6022577.663850117,1.0453808E7,15.0,1.0453808E7,1.0453808E7,0.0,1.0453808E7,1.0453808E7,1.0498748E7,1.0498748E7,0.0,1.0498748E7,1.0498748E7,0,0,0,0,64,52,0.19049890520279178,0.19049890520279178,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,44925.0,0.0,44925.0,44925.0,1.0453808E7,0.0,1.0453808E7,1.0453808E7,No Label
192.168.56.10-192.168.56.11-40216-80-6,192.168.56.10,40216,192.168.56.11,80,6,04/01/2026 11:54:59 AM,9155857,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2014167543245817,0.32765911481579496,4577928.5,6474147.359070884,9155842.0,15.0,0,0,0,0,0,9155857.0,9155857.0,0.0,9155857.0,9155857.0,0,0,0,0,32,52,0.10921970493859832,0.21843940987719665,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,9155842.0,0.0,9155842.0,9155842.0,No Label
192.168.56.10-192.168.56.11-58220-80-6,192.168.56.10,58220,192.168.56.11,80,6,04/01/2026 11:56:31 AM,10268694,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.071217040842779,0.3895334693973742,3422898.0,5891568.993669089,1.0225851E7,19.0,1.0225851E7,1.0225851E7,0.0,1.0225851E7,1.0225851E7,1.0268694E7,1.0268694E7,0.0,1.0268694E7,1.0268694E7,0,0,0,0,64,52,0.1947667346986871,0.1947667346986871,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,42824.0,0.0,42824.0,42824.0,1.0225851E7,0.0,1.0225851E7,1.0225851E7,No Label
192.168.56.10-192.168.56.11-40040-80-6,192.168.56.10,40040,192.168.56.11,80,6,04/01/2026 11:57:19 AM,8581855,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.28177416187992,0.4660996952290618,2860618.333333333,4916241.50876514,8537347.0,21.0,8537347.0,8537347.0,0.0,8537347.0,8537347.0,8581855.0,8581855.0,0.0,8581855.0,8581855.0,0,0,0,0,64,52,0.2330498476145309,0.2330498476145309,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,44487.0,0.0,44487.0,44487.0,8537347.0,0.0,8537347.0,8537347.0,No Label
192.168.56.10-192.168.56.11-39990-80-6,192.168.56.10,39990,192.168.56.11,80,6,04/01/2026 11:54:59 AM,9129578,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2048749679338957,0.32860226398197157,4564789.0,6455562.471540958,9129561.0,17.0,0,0,0,0,0,9129578.0,9129578.0,0.0,9129578.0,9129578.0,0,0,0,0,32,52,0.10953408799399052,0.21906817598798103,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,9129561.0,0.0,9129561.0,9129561.0,No Label
192.168.56.10-192.168.56.11-57806-80-6,192.168.56.10,57806,192.168.56.11,80,6,04/01/2026 11:56:30 AM,10470449,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0505757680496797,0.3820275520180653,3490149.666666667,6006787.557261063,1.0426144E7,159.0,1.0426144E7,1.0426144E7,0.0,1.0426144E7,1.0426144E7,1.0470449E7,1.0470449E7,0.0,1.0470449E7,1.0470449E7,0,0,0,0,64,52,0.19101377600903266,0.19101377600903266,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,44146.0,0.0,44146.0,44146.0,1.0426144E7,0.0,1.0426144E7,1.0426144E7,No Label
192.168.56.10-192.168.56.11-48344-80-6,192.168.56.10,48344,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10480086,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.049609707401256,0.38167625723682036,3493362.0,6014033.716018809,1.0437727E7,23.0,1.0437727E7,1.0437727E7,0.0,1.0437727E7,1.0437727E7,1.0480086E7,1.0480086E7,0.0,1.0480086E7,1.0480086E7,0,0,0,0,64,52,0.19083812861841018,0.19083812861841018,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,42336.0,0.0,42336.0,42336.0,1.0437727E7,0.0,1.0437727E7,1.0437727E7,No Label
192.168.56.10-192.168.56.11-34910-80-6,192.168.56.10,34910,192.168.56.11,80,6,04/01/2026 11:54:12 AM,10645441,1,2,11.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0333061824305823,0.2818107770265224,5322720.5,7527447.963472116,1.064543E7,11.0,0,0,0,0,0,1.0645441E7,1.0645441E7,0.0,1.0645441E7,1.0645441E7,0,0,0,0,32,52,0.09393692567550747,0.18787385135101495,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,2.0,3.6666666666666665,11.0,0.0,0,0,0,0,0,0,1,11,2,0,-1,0,1,0,0,0,0,0,1.064543E7,0.0,1.064543E7,1.064543E7,No Label
192.168.56.10-192.168.56.11-49056-80-6,192.168.56.10,49056,192.168.56.11,80,6,04/01/2026 11:55:45 AM,9319011,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1803827680855834,0.4292300974856667,3106337.0,5340102.633500877,9272498.0,18.0,9272498.0,9272498.0,0.0,9272498.0,9272498.0,9319011.0,9319011.0,0.0,9319011.0,9319011.0,0,0,0,0,64,52,0.21461504874283335,0.21461504874283335,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,46495.0,0.0,46495.0,46495.0,9272498.0,0.0,9272498.0,9272498.0,No Label
192.168.56.10-192.168.56.11-53562-80-6,192.168.56.10,53562,192.168.56.11,80,6,04/01/2026 11:57:16 AM,10582205,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0394809021371254,0.3779930553225911,3527401.666666667,6069930.179893697,1.0536304E7,181.0,1.0536304E7,1.0536304E7,0.0,1.0536304E7,1.0536304E7,1.0582205E7,1.0582205E7,0.0,1.0582205E7,1.0582205E7,0,0,0,0,64,52,0.18899652766129554,0.18899652766129554,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,45720.0,0.0,45720.0,45720.0,1.0536304E7,0.0,1.0536304E7,1.0536304E7,No Label
192.168.56.10-192.168.56.11-48958-80-6,192.168.56.10,48958,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10221619,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0761504610962314,0.3913274403986296,3407206.333333333,5862661.246290146,1.0176775E7,18.0,1.0176775E7,1.0176775E7,0.0,1.0176775E7,1.0176775E7,1.0221619E7,1.0221619E7,0.0,1.0221619E7,1.0221619E7,0,0,0,0,64,52,0.1956637201993148,0.1956637201993148,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,44826.0,0.0,44826.0,44826.0,1.0176775E7,0.0,1.0176775E7,1.0176775E7,No Label
192.168.56.10-192.168.56.11-53684-80-6,192.168.56.10,53684,192.168.56.11,80,6,04/01/2026 11:57:16 AM,10541460,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0434987183938467,0.3794540794159443,3513820.0,6048377.130581641,1.0497839E7,19.0,1.0497839E7,1.0497839E7,0.0,1.0497839E7,1.0497839E7,1.054146E7,1.054146E7,0.0,1.054146E7,1.054146E7,0,0,0,0,64,52,0.18972703970797214,0.18972703970797214,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,43602.0,0.0,43602.0,43602.0,1.0497839E7,0.0,1.0497839E7,1.0497839E7,No Label
192.168.56.10-192.168.56.11-49242-80-6,192.168.56.10,49242,192.168.56.11,80,6,04/01/2026 11:55:45 AM,9390153,2,2,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.0649453741595052,0.4259781496638021,3130051.0,5380457.360423833,9342808.0,24.0,9342808.0,9342808.0,0.0,9342808.0,9342808.0,9390153.0,9390153.0,0.0,9390153.0,9390153.0,0,0,0,0,64,52,0.21298907483190105,0.21298907483190105,0.0,10.0,2.0,4.47213595499958,20.0,0,0,0,0,1,0,0,0,1.0,2.5,5.0,0.0,0,0,0,0,0,0,2,10,2,0,-1,0,1,0,47321.0,0.0,47321.0,47321.0,9342808.0,0.0,9342808.0,9342808.0,No Label
192.168.56.10-192.168.56.11-48804-80-6,192.168.56.10,48804,192.168.56.11,80,6,04/01/2026 11:55:44 AM,10269841,2,2,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.0710974006316165,0.38948996386604234,3423280.333333333,5889770.996806356,1.0224151E7,19.0,1.0224151E7,1.0224151E7,0.0,1.0224151E7,1.0224151E7,1.0269841E7,1.0269841E7,0.0,1.0269841E7,1.0269841E7,0,0,0,0,64,52,0.19474498193302117,0.19474498193302117,0.0,11.0,2.2,4.919349550499537,24.2,0,0,0,0,1,0,0,0,1.0,2.75,5.5,0.0,0,0,0,0,0,0,2,11,2,0,-1,0,1,0,45671.0,0.0,45671.0,45671.0,1.0224151E7,0.0,1.0224151E7,1.0224151E7,No Label
